Start: 2026-06-26 14:15:40 | lat 44.530200 lon 14.470600
Temp: 39.17 C  ; Humidity: 17.50 %  ; Pressure: 1016.09 hPa
Reference voltage: 101.75 mV
Offset Calibration: 101.87 +/- 0.04 mV   101.74 +/- 0.04 mV
elevation,mean_ch0,stddev_ch0,mean_ch1,stddev_ch1,temp_c
[41.9701,229.1003,0.4164,45.5813,0.0620,37.9400]
[41.9701,54.6091,0.0748,206.3578,0.2713,37.6600]
[41.9701,54.8781,0.1195,207.5242,0.3845,37.6200]
[41.9701,55.2223,0.1279,208.8515,0.4602,37.5600]
[41.9701,55.5220,0.0827,210.0493,0.3530,37.4600]
[41.9701,55.7567,0.0758,211.3961,0.3404,37.4700]
[41.9701,55.9141,0.0669,212.5068,0.3468,37.4800]
[41.9701,56.1822,0.0658,213.9286,0.2419,37.4100]
[41.9701,56.3956,0.0737,215.1817,0.3788,37.3600]
[41.9701,56.5181,0.0570,216.2705,0.3051,37.2700]
[41.9701,56.6916,0.0501,217.4693,0.2588,37.2300]
[41.8789,237.9094,0.1671,48.2468,0.1257,37.0500]
[41.8789,238.1634,0.3024,48.4230,0.1338,37.0000]
[41.8789,238.3652,0.1460,48.5969,0.0787,36.9800]
[41.8789,238.4974,0.1476,48.7371,0.0563,36.9700]
[41.8789,238.6505,0.1606,48.8882,0.0602,36.9300]
[41.8789,238.6488,0.1938,48.9519,0.0625,36.9100]
[41.8789,238.5086,0.1621,48.9851,0.0815,36.8400]
[41.8789,238.3597,0.1069,49.0050,0.0886,36.8100]
[41.8789,238.3063,0.2007,49.0207,0.0932,36.7400]
[41.8789,238.0338,0.2547,49.0042,0.0762,36.7300]
[41.8789,55.2751,0.0493,221.3330,0.1192,36.7000]
[41.8789,55.2450,0.0482,221.1629,0.1773,36.6800]
[41.8789,55.2687,0.0498,221.2419,0.2294,36.6500]
[41.8789,55.2086,0.0578,221.0599,0.1903,36.6000]
[41.8789,55.1350,0.0529,220.7758,0.1674,36.5800]
[41.8789,55.1221,0.0428,220.7754,0.1371,36.6100]
[41.8789,55.1181,0.0661,220.7601,0.1848,36.6500]
[41.8789,55.0760,0.0644,220.6046,0.1212,36.6800]
[41.8789,55.0698,0.0591,220.5832,0.1484,36.7300]
[41.8789,55.0627,0.0491,220.4826,0.1217,36.8000]
[41.7848,236.9705,0.1190,54.2381,0.0396,36.9100]
[41.7848,237.0846,0.1899,54.2594,0.0742,36.9300]
[41.7848,237.1764,0.1275,54.2778,0.0383,36.9100]
[41.7848,237.1163,0.1416,54.2546,0.0608,36.9100]
[41.7848,237.1694,0.1663,54.2799,0.0499,36.8900]
[41.7848,237.3272,0.1999,54.3104,0.0527,36.8500]
[41.7848,237.1700,0.2372,54.2787,0.0539,36.8400]
[41.7848,236.9268,0.1855,54.2007,0.0666,36.9000]
[41.7848,236.9723,0.1327,54.2173,0.0486,36.9100]
[41.7848,237.0587,0.1386,54.2201,0.0459,36.9500]
[41.7848,55.1075,0.0462,220.8397,0.1675,37.0300]
[41.7848,55.0862,0.0709,220.7386,0.2282,36.9700]
[41.7848,55.1550,0.0522,220.9308,0.2728,36.9700]
[41.7848,55.1498,0.0483,220.9305,0.2085,36.9300]
[41.7848,55.1267,0.0301,220.7843,0.1152,36.8800]
[41.7848,55.1348,0.0543,220.7923,0.1600,36.8300]
[41.7848,55.1532,0.0363,220.9648,0.1419,36.7900]
[41.7848,55.1369,0.0553,220.9513,0.1352,36.8200]
[41.7848,55.0804,0.0615,220.7966,0.1319,36.8600]
[41.7848,55.0678,0.0558,220.7345,0.1823,36.8000]
[41.6936,237.0647,0.1502,54.8466,0.0555,36.7900]
[41.6936,236.9777,0.1714,54.8864,0.0526,36.7700]
[41.6936,236.7804,0.1613,54.8325,0.0494,36.7900]
[41.6936,236.7982,0.1429,54.8382,0.0556,36.7900]
[41.6936,236.8862,0.1459,54.8641,0.0513,36.7700]
[41.6936,236.9179,0.1801,54.8844,0.0503,36.7400]
[41.6936,236.6195,0.0914,54.8158,0.0448,36.7000]
[41.6936,236.6314,0.1381,54.8332,0.0392,36.6000]
[41.6936,236.6361,0.1242,54.8338,0.0396,36.4900]
[41.6936,236.4776,0.1120,54.7991,0.0427,36.4300]
[41.6936,55.1885,0.0495,220.9992,0.1098,36.2900]
[41.6936,55.1845,0.0284,221.0104,0.0754,36.2700]
[41.6936,55.1665,0.0409,220.9960,0.0975,36.2800]
[41.6936,55.1534,0.0409,220.9120,0.1058,36.2800]
[41.6936,55.1904,0.0404,220.9812,0.1183,36.2700]
[41.6936,55.1481,0.0273,220.9059,0.0725,36.3000]
[41.6936,55.1411,0.0463,220.8446,0.1616,36.2600]
[41.6936,55.1156,0.0408,220.6307,0.1564,36.2400]
[41.6936,55.1128,0.0403,220.6490,0.0962,36.2600]
[41.6936,55.1244,0.0556,220.6812,0.1096,36.2400]
[41.5994,236.2747,0.1703,54.6458,0.0481,36.1700]
[41.5994,236.1327,0.1454,54.5734,0.0525,36.1300]
[41.5994,236.2075,0.2020,54.5954,0.0442,36.1400]
[41.5994,235.8881,0.1781,54.5414,0.0581,36.1700]
[41.5994,235.7786,0.1724,54.4806,0.0513,36.1900]
[41.5994,235.7718,0.1690,54.4840,0.0466,36.2600]
[41.5994,235.7906,0.1693,54.4842,0.0411,36.3200]
[41.5994,235.6888,0.1329,54.4702,0.0546,36.3800]
[41.5994,235.7288,0.1285,54.4657,0.0447,36.3500]
[41.5994,235.6396,0.1575,54.4418,0.0408,36.3400]
[41.5994,54.8849,0.0633,220.0332,0.2356,36.2600]
[41.5994,54.8758,0.0584,220.2060,0.2160,36.2500]
[41.5994,54.8385,0.0665,220.0268,0.1902,36.2900]
[41.5994,54.8535,0.0599,220.0781,0.1485,36.3700]
[41.5994,54.8770,0.0562,220.1824,0.1256,36.4300]
[41.5994,54.8990,0.0529,220.2509,0.1221,36.4400]
[41.5994,54.9052,0.0390,220.2820,0.1520,36.4800]
[41.5994,54.8803,0.0524,220.1784,0.1412,36.5800]
[41.5994,54.8474,0.0386,220.0703,0.1466,36.5300]
[41.5994,54.8405,0.0491,219.9951,0.1523,36.5400]
[41.5082,235.3234,0.1924,53.2147,0.0425,36.6100]
[41.5082,235.1166,0.1179,53.1264,0.0372,36.6600]
[41.5082,235.0854,0.1180,53.1164,0.0352,36.6400]
[41.5082,234.9837,0.1323,53.1093,0.0212,36.6300]
[41.5082,234.8701,0.1193,53.0771,0.0297,36.5300]
[41.5082,234.8059,0.1312,53.0794,0.0413,36.5100]
[41.5082,234.6407,0.1065,53.0261,0.0294,36.4900]
[41.5082,234.5850,0.1377,53.0190,0.0492,36.4300]
[41.5082,234.5868,0.1788,53.0175,0.0369,36.3900]
[41.5082,234.6000,0.1780,53.0288,0.0432,36.3200]
[41.5082,54.7115,0.0327,217.1695,0.1065,36.2500]
[41.5082,54.6929,0.0473,217.1902,0.1549,36.2300]
[41.5082,54.6801,0.0455,217.1635,0.1720,36.2500]
[41.5082,54.6411,0.0314,217.1493,0.1501,36.2600]
[41.5082,54.5941,0.0444,216.9798,0.1586,36.2400]
[41.5082,54.6183,0.0581,217.1527,0.1990,36.2200]
[41.5082,54.5955,0.0253,217.1128,0.1251,36.2300]
[41.5082,54.6100,0.0356,217.1628,0.1546,36.2400]
[41.5082,54.6014,0.0280,217.1681,0.0960,36.3100]
[41.5082,54.5678,0.0412,217.0779,0.1470,36.3500]
[41.4139,233.4664,0.1593,52.8465,0.0346,36.3500]
[41.4139,233.3779,0.1421,52.8013,0.0397,36.4100]
[41.4139,233.3792,0.1515,52.7911,0.0415,36.4700]
[41.4139,233.4323,0.1442,52.7646,0.0393,36.4900]
[41.4139,233.2590,0.2133,52.7563,0.0484,36.3900]
[41.4139,233.1263,0.1502,52.7310,0.0380,36.3900]
[41.4139,232.7423,0.1738,52.6744,0.0356,36.3700]
[41.4139,232.3860,0.0915,52.6527,0.0374,36.4000]
[41.4139,232.1142,0.1949,52.7087,0.0369,36.3400]
[41.4139,231.4522,0.2033,52.6504,0.0410,36.2800]
[41.4139,53.6733,0.0732,215.8861,0.1589,36.2000]
[41.4139,53.4908,0.0436,215.6205,0.1714,36.1800]
[41.4139,53.2701,0.0752,215.2784,0.2201,36.1600]
[41.4139,53.0597,0.0637,214.8178,0.1478,36.1700]
[41.4139,52.7340,0.0723,213.9760,0.2081,36.1900]
[41.4139,52.4979,0.0532,213.4259,0.1420,36.2400]
[41.4139,52.2385,0.0801,212.7643,0.2518,36.2700]
[41.4139,51.9036,0.0743,211.8531,0.2010,36.2900]
[41.4139,51.6714,0.0495,211.1507,0.1412,36.2700]
[41.4139,51.3644,0.0783,210.3356,0.2200,36.2500]
[41.3197,218.5167,0.4095,51.2743,0.0918,36.2800]
[41.3197,217.0138,0.5061,50.9620,0.1187,36.3500]
[41.3197,215.2745,0.4075,50.5637,0.0974,36.4100]
[41.3197,213.5965,0.4632,50.1878,0.1011,36.3700]
[41.3197,212.5357,0.3987,49.9325,0.0937,36.3600]
[41.3197,211.0723,0.3964,49.5525,0.0876,36.4300]
[41.3197,210.0031,0.3907,49.2495,0.1040,36.3400]
[41.3197,208.5629,0.4565,48.9492,0.0869,36.4100]
[41.3197,207.3244,0.3546,48.6582,0.0839,36.4300]
[41.3197,205.9796,0.3725,48.3690,0.0752,36.4300]
[41.3197,47.0866,0.0863,195.1584,0.2979,36.5100]
[41.3197,46.7946,0.0693,194.1817,0.2453,36.4400]
[41.3197,46.5080,0.0784,192.9863,0.3573,36.4200]
[41.3197,46.2815,0.0672,192.2481,0.2884,36.3100]
[41.3197,46.0033,0.0818,191.4053,0.3623,36.2500]
[41.3197,45.7478,0.0801,190.4921,0.2638,36.1600]
[41.3197,45.4437,0.0724,189.4765,0.3346,36.1300]
[41.3197,45.1416,0.0889,188.4797,0.3343,36.0800]
[41.3197,44.8503,0.0846,187.5057,0.3548,36.0600]
[41.3197,44.6450,0.0835,186.6268,0.2475,36.0100]
[41.2284,191.1115,0.2550,45.7071,0.0557,35.9800]
[41.2284,190.3802,0.1898,45.5566,0.0427,35.9400]
[41.2284,189.5312,0.3073,45.3507,0.0652,35.8900]
[41.2284,188.4754,0.2712,45.1571,0.0623,35.8800]
[41.2284,187.2840,0.2369,44.9160,0.0525,35.8800]
[41.2284,186.2619,0.2671,44.6850,0.0553,35.9200]
[41.2284,185.5992,0.2330,44.5325,0.0606,35.9500]
[41.2284,184.7747,0.2761,44.3768,0.0371,35.9500]
[41.2284,184.3847,0.1728,44.2980,0.0488,35.9000]
[41.2284,183.6918,0.2088,44.1484,0.0380,35.9300]
[41.2284,42.2324,0.0441,177.9820,0.1384,35.9500]
[41.2284,42.0567,0.0530,177.5595,0.1829,35.9300]
[41.2284,41.9067,0.0453,177.0482,0.1226,35.9300]
[41.2284,41.7778,0.0337,176.7114,0.1173,35.9300]
[41.2284,41.6670,0.0365,176.2414,0.1188,35.9700]
[41.2284,41.5854,0.0579,175.8938,0.1759,36.0200]
[41.2284,41.4928,0.0319,175.5894,0.1167,35.9800]
[41.2284,41.4186,0.0605,175.3892,0.1710,35.9800]
[41.2284,41.3078,0.0292,174.9685,0.1301,35.9600]
[41.2284,41.2222,0.0326,174.7347,0.1554,35.9400]
[41.1341,178.0953,0.1419,41.8589,0.0356,35.9600]
[41.1341,177.7881,0.0868,41.7946,0.0630,35.9800]
[41.1341,177.8740,0.1834,41.7974,0.0603,35.9600]
[41.1341,177.8083,0.1476,41.6446,0.0858,35.9700]
[41.1341,177.6390,0.1397,41.6802,0.0513,36.0000]
[41.1341,177.5935,0.1228,41.6565,0.0332,35.9900]
[41.1341,177.9177,0.1649,41.6570,0.0264,36.0100]
[41.1341,178.1568,0.1439,41.6336,0.0331,36.0700]
[41.1341,178.4722,0.1381,41.6782,0.0433,36.0600]
[41.1341,178.7228,0.1435,41.6939,0.0431,36.0500]
[41.1341,41.4846,0.0263,174.5141,0.0814,36.0600]
[41.1341,41.5347,0.0360,174.4210,0.2641,36.0300]
[41.1341,41.5870,0.0500,174.5429,0.2729,36.0200]
[41.1341,41.6427,0.0509,174.6771,0.2162,36.0400]
[41.1341,41.7595,0.0360,175.0116,0.1489,36.0500]
[41.1341,41.8657,0.0365,175.1071,0.1727,36.0500]
[41.1341,41.9891,0.0464,175.3382,0.1348,36.0100]
[41.1341,42.1439,0.0391,175.8129,0.1596,36.0200]
[41.1341,42.2879,0.0673,176.2419,0.2375,36.0400]
[41.1341,42.4179,0.0499,176.4218,0.1861,35.9800]
[41.0398,184.8251,0.1616,42.3129,0.0328,35.9500]
[41.0398,185.5405,0.1831,42.4420,0.0442,35.9600]
[41.0398,186.1831,0.2222,42.5537,0.0382,36.0100]
[41.0398,186.8394,0.2367,42.6124,0.0800,36.0900]
[41.0398,187.6077,0.2880,42.7412,0.0555,36.1400]
[41.0398,188.3749,0.2359,42.9137,0.0814,36.2000]
[41.0398,189.0521,0.3401,43.0451,0.0839,36.2600]
[41.0398,189.9670,0.2363,43.1893,0.0607,36.3100]
[41.0398,190.7406,0.2332,43.3575,0.0550,36.3300]
[41.0398,191.4947,0.2138,43.4913,0.0432,36.3700]
[41.0398,44.5816,0.0525,183.6977,0.2156,36.4700]
[41.0398,44.8098,0.0781,184.5423,0.2532,36.5100]
[41.0398,44.9759,0.0934,185.2753,0.3486,36.5400]
[41.0398,45.1756,0.0530,185.8872,0.2723,36.5200]
[41.0398,45.4024,0.0637,186.7182,0.2706,36.5000]
[41.0398,45.6456,0.0731,187.7177,0.2482,36.4900]
[41.0398,45.8320,0.0728,188.6351,0.2703,36.5200]
[41.0398,46.1017,0.0665,189.7467,0.2151,36.5100]
[41.0398,46.3140,0.0832,190.7039,0.3511,36.5300]
[41.0398,46.5305,0.0658,191.7801,0.3283,36.5300]
[40.9396,221.5096,0.1634,46.1346,0.0792,36.3700]
[40.9396,221.3027,0.1865,46.3005,0.0644,36.4500]
[40.9396,221.1044,0.1121,46.5224,0.0694,36.4700]
[40.9396,220.7797,0.1698,46.7202,0.0800,36.4900]
[40.9396,220.7134,0.1802,46.9041,0.0809,36.4700]
[40.9396,220.4838,0.1896,47.0302,0.0537,36.4500]
[40.9396,220.1295,0.1688,47.1193,0.0550,36.4900]
[40.9396,219.9199,0.1935,47.2151,0.0459,36.5400]
[40.9396,219.7765,0.1372,47.3202,0.0524,36.5200]
[40.9396,219.5247,0.1435,47.4226,0.0546,36.4800]
[40.9396,52.0925,0.0494,209.5343,0.1870,36.4300]
[40.9396,51.9415,0.0506,209.5861,0.1569,36.4100]
[40.9396,51.8663,0.0460,209.6967,0.0868,36.4400]
[40.9396,51.7411,0.0498,209.6497,0.1595,36.4600]
[40.9396,51.5899,0.0708,209.8217,0.1332,36.5000]
[40.9396,51.3856,0.0356,209.7599,0.1703,36.4700]
[40.9396,51.2299,0.0475,209.9024,0.2120,36.4800]
[40.9396,51.0033,0.0487,209.9593,0.1403,36.5300]
[40.9396,50.7512,0.0927,209.9996,0.1796,36.5900]
[40.9396,50.5341,0.0587,210.1162,0.1296,36.6400]
[40.8453,210.3923,0.3159,47.5125,0.0382,36.7300]
[40.8453,209.0142,0.4137,47.4969,0.0542,36.7800]
[40.8453,207.6130,0.3712,47.4211,0.0339,36.7900]
[40.8453,205.9963,0.4109,47.4475,0.0435,36.7800]
[40.8453,203.9431,0.4748,47.4064,0.0435,36.7200]
[40.8453,202.5541,0.3123,47.3908,0.0599,36.7300]
[40.8453,200.6818,0.5651,47.4146,0.0311,36.7600]
[40.8453,199.0078,0.3955,47.3735,0.0498,36.7900]
[40.8453,197.5262,0.2924,47.3509,0.0390,36.8200]
[40.8453,196.2036,0.4641,47.3636,0.0355,36.8100]
[40.8453,46.2515,0.0751,209.6943,0.1455,36.6600]
[40.8453,45.9234,0.1251,209.6637,0.1766,36.5800]
[40.8453,45.4984,0.1239,209.8542,0.1580,36.5100]
[40.8453,45.1106,0.0468,209.8172,0.1754,36.4800]
[40.8453,44.5549,0.7177,208.4404,4.0085,36.4900]
[40.8453,44.4332,0.0828,209.4342,0.1361,36.4900]
[40.8453,44.2050,0.0343,209.0829,0.1725,36.5100]
[40.8453,43.8563,0.1015,208.6718,0.1737,36.5100]
[40.8453,43.6243,0.0645,208.3553,0.2887,36.5500]
[40.8453,43.2597,0.0799,207.7214,0.2353,36.5600]
[40.7539,179.9360,0.4252,46.1610,0.0508,36.5200]
[40.7539,178.6065,0.4775,45.9727,0.0655,36.5000]
[40.7539,177.8536,0.2668,45.7011,0.0791,36.3800]
[40.7539,176.7702,0.2615,45.5283,0.0723,36.3400]
[40.7539,175.5290,0.5290,45.2947,0.1175,36.3000]
[40.7539,174.0407,0.3092,45.0425,0.0682,36.2500]
[40.7539,173.2539,0.4440,44.7936,0.0683,36.2200]
[40.7539,172.7803,0.1689,44.5371,0.0719,36.1800]
[40.7539,172.5532,0.1475,44.3412,0.0555,36.2100]
[40.7539,171.9676,0.2757,44.0613,0.0907,36.2900]
[40.7539,40.1641,0.0668,194.4037,0.3255,36.4100]
[40.7539,39.9651,0.0550,193.3812,0.2520,36.4500]
[40.7539,39.7918,0.0617,192.3026,0.3301,36.4800]
[40.7539,39.6366,0.0409,191.0545,0.2727,36.5300]
[40.7539,39.4715,0.0725,189.9981,0.3636,36.4900]
[40.7539,39.3205,0.0749,188.9472,0.2682,36.4700]
[40.7539,39.2238,0.0385,188.0735,0.2715,36.4500]
[40.7539,39.1742,0.0425,187.0720,0.2697,36.3800]
[40.7539,39.0754,0.0777,186.1690,0.2079,36.3500]
[40.7539,38.8980,0.0282,185.2886,0.2380,36.2900]
[40.6595,163.6914,0.2886,41.0745,0.0727,36.1300]
[40.6595,163.0278,0.2748,40.8345,0.0535,36.0700]
[40.6595,162.6024,0.2018,40.6799,0.0421,36.0200]
[40.6595,162.5683,0.1368,40.4585,0.0739,35.9700]
[40.6595,161.7793,0.2558,40.3284,0.0566,35.8800]
[40.6595,161.5347,0.2218,40.1307,0.0449,35.8700]
[40.6595,161.4134,0.1991,39.9844,0.0670,35.9100]
[40.6595,160.9819,0.1922,39.8170,0.0716,35.9400]
[40.6595,160.2912,0.1364,39.6779,0.0339,35.9500]
[40.6595,159.6520,0.1633,39.5430,0.0433,35.9900]
[40.6595,37.4543,0.0541,176.2430,0.1787,35.9500]
[40.6595,37.3881,0.0425,175.7221,0.1421,35.9300]
[40.6595,37.2782,0.0423,175.2069,0.1553,35.9100]
[40.6595,37.2304,0.0530,174.6548,0.2206,35.8600]
[40.6595,37.0644,0.0550,174.0397,0.1734,35.8300]
[40.6595,37.0466,0.0573,173.6924,0.1483,35.8800]
[40.6595,37.0189,0.0610,173.4603,0.1737,35.9400]
[40.6595,37.0096,0.0400,173.0795,0.1546,36.0000]
[40.6595,37.0167,0.0635,172.7635,0.1626,35.9700]
[40.6595,37.0123,0.0689,172.3635,0.1348,35.9300]
[40.5651,156.7338,0.2686,38.3200,0.0416,35.8700]
[40.5651,156.8064,0.3967,38.2300,0.0371,35.8400]
[40.5651,156.2728,0.4333,38.1688,0.0392,35.7800]
[40.5651,156.1386,0.5076,38.1451,0.0412,35.7600]
[40.5651,156.2475,0.5856,38.0705,0.0414,35.7500]
[40.5651,155.7672,0.3588,38.0555,0.0417,35.7800]
[40.5651,155.7970,0.3385,37.9923,0.0548,35.7800]
[40.5651,155.7869,0.3994,37.9830,0.0429,35.7800]
[40.5651,155.4625,0.1751,37.9469,0.0242,35.7600]
[40.5651,155.7317,0.3121,37.8959,0.0211,35.7300]
[40.5651,36.8680,0.0418,170.0784,0.1592,35.6900]
[40.5651,36.8136,0.1348,170.1132,0.0672,35.6500]
[40.5651,36.8388,0.0705,170.1405,0.0620,35.6400]
[40.5651,36.8008,0.0661,170.2498,0.0911,35.6300]
[40.5651,36.7696,0.0393,170.3848,0.0826,35.6300]
[40.5651,36.7517,0.0399,170.4984,0.1241,35.6100]
[40.5651,36.7073,0.0733,170.6629,0.1204,35.5700]
[40.5651,36.7469,0.0678,170.8116,0.1255,35.5000]
[40.5651,36.7520,0.0980,170.8809,0.1637,35.4900]
[40.5651,36.7069,0.0778,171.1864,0.1739,35.4900]
[40.4677,153.8580,0.2118,44.1247,0.0261,35.4800]
[40.4677,154.0087,0.2007,44.1775,0.0500,35.5000]
[40.4677,153.7525,0.1718,44.3065,0.0595,35.5100]
[40.4677,153.6781,0.0945,44.3906,0.0443,35.5800]
[40.4677,153.7133,0.1389,44.4912,0.0556,35.6300]
[40.4677,153.8922,0.2525,44.6340,0.0653,35.6700]
[40.4677,153.6936,0.3031,44.7704,0.0551,35.6700]
[40.4677,153.1765,0.3675,44.9142,0.0564,35.6600]
[40.4677,152.7738,0.2347,45.0182,0.0462,35.7100]
[40.4677,153.0594,0.1123,45.1551,0.0504,35.7600]
[40.4677,36.8358,0.0604,192.0808,0.1899,35.8100]
[40.4677,36.9117,0.0461,192.6393,0.1838,35.8000]
[40.4677,36.9210,0.0504,193.5007,0.1474,35.7300]
[40.4677,36.8456,0.0678,194.2126,0.2419,35.7700]
[40.4677,36.7787,0.0532,195.0072,0.2130,35.8300]
[40.4677,36.8024,0.0473,195.5879,0.1945,35.8800]
[40.4677,36.8017,0.0631,196.3436,0.3032,35.9400]
[40.4677,36.8118,0.0651,197.1973,0.2177,36.0100]
[40.4677,36.6844,0.0479,197.9470,0.2899,36.0300]
[40.4677,36.6457,0.0385,198.9194,0.2368,36.0800]
[40.3733,147.6853,0.1598,47.2808,0.0846,36.1300]
[40.3733,147.1851,0.1774,47.5231,0.0695,36.1300]
[40.3733,146.6726,0.3034,47.7590,0.0799,36.1500]
[40.3733,146.0973,0.2383,47.9679,0.0822,36.1100]
[40.3733,145.4023,0.2971,48.2309,0.0996,36.0800]
[40.3733,145.0287,0.3025,48.4427,0.0751,36.0500]
[40.3733,144.1728,0.1812,48.6961,0.0896,36.0200]
[40.3733,143.9841,0.2600,48.9751,0.0867,35.9500]
[40.3733,143.0534,0.4124,49.2921,0.0847,35.8800]
[40.3733,142.6474,0.2316,49.5498,0.0821,35.8000]
[40.3733,34.7315,0.0855,212.9687,0.3023,35.6400]
[40.3733,34.4950,0.0901,214.1567,0.2719,35.6000]
[40.3733,34.3853,0.0584,215.4275,0.3305,35.6100]
[40.3733,34.3005,0.1267,216.4749,0.1994,35.5700]
[40.3733,33.8047,0.1302,217.4146,0.2551,35.5800]
[40.3733,33.5327,0.0858,218.3146,0.2633,35.5900]
[40.3733,33.4249,0.0516,219.2411,0.1896,35.6000]
[40.3733,33.1778,0.0735,219.9391,0.1808,35.5700]
[40.3733,32.9285,0.0465,220.7487,0.2305,35.5500]
[40.3733,32.6912,0.0716,221.3755,0.2494,35.5700]
[40.2818,134.3164,0.2370,52.1434,0.0489,35.6300]
[40.2818,133.6856,0.2027,52.2063,0.0564,35.6500]
[40.2818,133.1855,0.2027,52.2494,0.0622,35.6700]
[40.2818,132.4986,0.2491,52.3537,0.0613,35.6800]
[40.2818,131.4000,0.3536,52.3884,0.0447,35.6700]
[40.2818,130.8675,0.1923,52.3975,0.0426,35.6700]
[40.2818,129.7052,0.3563,52.4301,0.0430,35.7000]
[40.2818,129.1456,0.2321,52.4391,0.0461,35.7000]
[40.2818,127.9354,0.3850,52.4173,0.0325,35.6900]
[40.2818,127.0677,0.2887,52.4265,0.0580,35.6700]
[40.2818,30.0743,0.0692,221.9212,0.1606,35.6700]
[40.2818,29.9735,0.0629,221.6755,0.0759,35.6700]
[40.2818,29.6808,0.0576,221.5144,0.1055,35.7200]
[40.2818,29.5272,0.0521,221.5222,0.2111,35.7200]
[40.2818,29.2941,0.0620,221.5420,0.1278,35.7400]
[40.2818,29.1180,0.0572,221.6162,0.1806,35.8000]
[40.2818,28.9437,0.0611,221.5582,0.1826,35.8500]
[40.2818,28.6926,0.0672,221.5115,0.1686,35.9200]
[40.2818,28.5002,0.0408,221.5116,0.1432,35.9700]
[40.2818,28.3619,0.0520,221.5863,0.1974,36.0200]
[40.1873,116.3042,0.2186,52.1756,0.0480,36.1100]
[40.1873,115.6067,0.2347,52.1436,0.0477,36.1800]
[40.1873,114.8571,0.1960,52.1226,0.0396,36.2300]
[40.1873,113.8564,0.2973,52.1235,0.0308,36.2900]
[40.1873,113.1558,0.1859,52.0842,0.0421,36.3200]
[40.1873,112.3449,0.2857,52.0462,0.0381,36.3100]
[40.1873,111.4392,0.1774,52.0203,0.0381,36.3400]
[40.1873,110.6241,0.3728,51.9971,0.0568,36.3500]
[40.1873,109.6718,0.2547,52.0241,0.0446,36.3500]
[40.1873,108.8903,0.3432,52.0183,0.0474,36.3400]
[40.1873,25.6962,0.0895,221.0627,0.2175,36.3200]
[40.1873,25.4961,0.0441,220.9549,0.2090,36.3200]
[40.1873,25.3230,0.0560,220.8908,0.1351,36.2800]
[40.1873,25.0899,0.0770,220.8473,0.1605,36.2200]
[40.1873,24.8820,0.0385,220.7256,0.1778,36.1900]
[40.1873,24.6788,0.0961,220.5253,0.1355,36.2100]
[40.1873,24.5064,0.0949,220.6174,0.1468,36.2400]
[40.1873,24.3463,0.0353,220.6252,0.0882,36.1900]
[40.1873,24.1684,0.0480,220.5933,0.1028,36.1900]
[40.1873,24.0760,0.0653,220.6308,0.1537,36.1700]
[40.0928,98.7866,0.4890,51.7438,0.0391,36.1300]
[40.0928,98.4030,0.3009,51.7138,0.0538,36.1200]
[40.0928,98.1035,0.1420,51.7143,0.0327,36.1200]
[40.0928,97.5781,0.3470,51.6511,0.0488,36.1600]
[40.0928,96.9281,0.1353,51.6197,0.0570,36.1100]
[40.0928,96.5556,0.2322,51.5930,0.0529,36.0900]
[40.0928,95.3443,0.3961,51.5572,0.0292,36.0800]
[40.0928,93.8270,0.2685,51.5349,0.0459,36.0600]
[40.0928,92.8609,0.1922,51.4842,0.0427,36.0300]
[40.0928,92.5363,0.1849,51.4887,0.0496,36.0200]
[40.0928,21.7772,0.0936,219.6718,0.1380,36.0400]
[40.0928,21.5084,0.0446,219.4873,0.1436,36.0600]
[40.0928,21.3528,0.0807,219.5294,0.1533,36.0400]
[40.0928,21.1921,0.0702,219.4103,0.1698,36.0400]
[40.0928,21.0820,0.0649,219.3431,0.1195,36.0700]
[40.0928,20.8725,0.1013,219.2109,0.1510,36.1100]
[40.0928,20.6271,0.0751,219.0800,0.0736,36.0900]
[40.0928,20.4021,0.0369,219.0634,0.2159,36.1000]
[40.0928,20.3435,0.0641,218.8315,0.1581,36.0700]
[40.0928,20.1468,0.0572,218.4905,0.2096,36.0600]
[39.9954,84.3667,0.1824,51.8122,0.0354,36.0900]
[39.9954,83.5683,0.2923,51.7432,0.0507,36.1000]
[39.9954,82.7714,0.2487,51.7278,0.0535,36.1000]
[39.9954,81.9855,0.2417,51.7158,0.0523,36.0800]
[39.9954,81.1276,0.2450,51.7294,0.0377,36.0700]
[39.9954,80.2360,0.2775,51.7072,0.0493,36.1000]
[39.9954,79.6401,0.1708,51.6727,0.0317,36.1600]
[39.9954,79.0922,0.1350,51.6547,0.0442,36.2000]
[39.9954,78.3900,0.1636,51.6020,0.0364,36.2500]
[39.9954,77.9097,0.1241,51.6151,0.0359,36.3100]
[39.9954,17.5413,0.0854,217.3899,0.1033,36.2500]
[39.9954,17.2487,0.0852,217.4801,0.1861,36.2400]
[39.9954,17.1819,0.0272,217.3480,0.1053,36.2700]
[39.9954,17.0320,0.0408,217.4594,0.0888,36.2500]
[39.9954,16.9041,0.0310,217.3683,0.2008,36.2300]
[39.9954,16.7973,0.0426,217.3645,0.1758,36.2100]
[39.9954,16.5467,0.0993,217.3049,0.2010,36.2400]
[39.9954,16.3719,0.0643,217.2419,0.1945,36.2700]
[39.9954,16.2501,0.0485,217.2220,0.1262,36.3300]
[39.9954,16.1128,0.0940,217.2755,0.1632,36.3100]
[39.9038,68.7542,0.4159,51.9752,0.0637,36.4200]
